到达小时,来源区域,图形处理器总需求
1505,区域B,122
1505,区域C,13
1505,区域D,121
1505,区域E,121
1505,区域F,115
1506,区域A,8
1506,区域B,38
1506,区域C,102
1506,区域D,108
1506,区域E,44
1506,区域F,98
1507,区域A,186
1507,区域B,4
1507,区域C,13
1507,区域D,442
1507,区域E,78
1507,区域F,103
1508,区域A,19
1508,区域B,40
1508,区域C,21
1508,区域D,350
1508,区域E,231
1508,区域F,202
1509,区域A,22
1509,区域B,142
1509,区域C,27
1509,区域D,353
1509,区域E,152
1509,区域F,23
1510,区域A,6
1510,区域B,13
1510,区域C,25
1510,区域D,320
1510,区域E,52
1510,区域F,120
1511,区域A,6
1511,区域B,85
1511,区域C,16
1511,区域D,616
1511,区域E,370
1511,区域F,207
1512,区域A,28
1512,区域B,53
1512,区域C,5
1512,区域D,15
1512,区域E,359
1512,区域F,362
1513,区域A,135
1513,区域B,4
1513,区域C,10
1513,区域D,71
1513,区域E,5
1513,区域F,125
1514,区域A,25
1514,区域B,16
1514,区域C,37
1514,区域D,334
1514,区域E,18
1515,区域A,22
1515,区域B,106
1515,区域C,7
1515,区域D,178
1515,区域E,195
1515,区域F,155
1516,区域A,31
1516,区域B,21
1516,区域C,1
1516,区域D,155
1516,区域E,110
1516,区域F,153
1517,区域A,89
1517,区域B,30
1517,区域C,122
1517,区域D,179
1517,区域E,175
1517,区域F,106
1518,区域A,7
1518,区域B,102
1518,区域C,88
1518,区域D,137
1518,区域E,136
1518,区域F,45
1519,区域A,160
1519,区域B,54
1519,区域C,55
1519,区域D,75
1519,区域E,298
1519,区域F,387
1520,区域A,10
1520,区域B,4
1520,区域C,156
1520,区域D,213
1520,区域E,32
1520,区域F,19
1521,区域A,25
1521,区域B,14
1521,区域C,61
1521,区域D,132
1521,区域E,53
1521,区域F,129
1522,区域A,33
1522,区域B,26
1522,区域C,30
1522,区域D,264
1522,区域E,276
1522,区域F,235
1523,区域A,20
1523,区域B,12
1523,区域C,39
1523,区域D,87
1523,区域E,89
1523,区域F,106
1524,区域A,27
1524,区域B,17
1524,区域C,87
1524,区域D,189
1524,区域E,122
1524,区域F,254
1525,区域A,28
1525,区域B,31
1525,区域C,36
1525,区域D,151
1525,区域E,13
1525,区域F,17
1526,区域A,52
1526,区域B,124
1526,区域C,43
1526,区域D,267
1526,区域E,30
1526,区域F,70
1527,区域A,144
1527,区域B,10
1527,区域C,103
1527,区域D,234
1527,区域E,123
1527,区域F,88
1528,区域A,4
1528,区域B,78
1528,区域C,36
1528,区域D,483
1528,区域E,238
1528,区域F,423
1529,区域A,13
1529,区域B,14
1529,区域C,87
1529,区域D,144
1529,区域E,89
1529,区域F,20
1530,区域A,55
1530,区域B,37
1530,区域C,58
1530,区域D,215
1530,区域E,107
1530,区域F,106
1531,区域A,108
1531,区域B,2
1531,区域C,74
1531,区域D,42
1531,区域E,190
1531,区域F,245
1532,区域A,41
1532,区域B,55
1532,区域C,9
1532,区域D,221
1532,区域E,414
1532,区域F,140
1533,区域A,18
1533,区域B,22
1533,区域C,5
1533,区域D,187
1533,区域E,56
1533,区域F,49
1534,区域A,15
1534,区域B,48
1534,区域C,72
1534,区域D,98
1534,区域E,197
1535,区域A,26
1535,区域B,14
1535,区域C,7
1535,区域D,120
1535,区域E,51
1535,区域F,19
1536,区域A,9
1536,区域B,14
1536,区域C,16
1536,区域D,156
1536,区域E,148
1536,区域F,289
1537,区域A,110
1537,区域B,45
1537,区域C,189
1537,区域D,201
1537,区域E,346
1537,区域F,108
1538,区域A,29
1538,区域B,73
1538,区域C,28
1538,区域D,115
1538,区域F,205
1539,区域A,47
1539,区域B,11
1539,区域C,55
1539,区域D,254
1539,区域E,88
1539,区域F,93
1540,区域A,56
1540,区域B,103
1540,区域C,22
1540,区域D,207
1540,区域E,96
1540,区域F,113
1541,区域A,154
1541,区域B,128
1541,区域C,16
1541,区域D,264
1541,区域E,264
1541,区域F,216
1542,区域A,14
1542,区域B,195
1542,区域C,7
1542,区域D,119
1542,区域E,99
1542,区域F,27
1543,区域A,37
1543,区域B,22
1543,区域C,73
1543,区域D,221
1543,区域E,157
1543,区域F,149
1544,区域A,33
1544,区域B,52
1544,区域C,15
1544,区域D,327
1544,区域E,224
1544,区域F,65
1545,区域A,68
1545,区域B,12
1545,区域C,25
1545,区域D,28
1545,区域E,80
1545,区域F,208
1546,区域A,38
1546,区域B,19
1546,区域C,6
1546,区域D,603
1546,区域E,266
1546,区域F,323
1547,区域A,23
1547,区域B,53
1547,区域C,33
1547,区域D,349
1547,区域E,50
1547,区域F,42
1548,区域A,41
1548,区域B,17
1548,区域C,53
1548,区域D,71
1548,区域E,19
1548,区域F,7
1549,区域A,4
1549,区域B,28
1549,区域C,23
1549,区域D,207
1549,区域F,110
1550,区域A,40
1550,区域B,27
1550,区域C,32
1550,区域D,123
1550,区域E,168
1550,区域F,162
1551,区域A,95
1551,区域B,11
1551,区域C,41
1551,区域D,159
1551,区域E,98
1551,区域F,89
1552,区域A,17
1552,区域B,5
1552,区域C,12
1552,区域D,188
1552,区域E,181
1552,区域F,29
1553,区域A,16
1553,区域B,6
1553,区域C,19
1553,区域D,141
1553,区域E,177
1553,区域F,142
1554,区域A,14
1554,区域B,47
1554,区域C,2
1554,区域D,53
1554,区域E,4
1554,区域F,144
1555,区域A,24
1555,区域B,96
1555,区域C,21
1555,区域D,218
1555,区域E,238
1555,区域F,112
1556,区域A,32
1556,区域B,173
1556,区域C,57
1556,区域D,566
1556,区域E,59
1556,区域F,196
1557,区域A,51
1557,区域B,150
1557,区域C,76
1557,区域D,324
1557,区域E,289
1557,区域F,36
1558,区域A,144
1558,区域B,27
1558,区域C,23
1558,区域D,70
1558,区域E,133
1558,区域F,254
1559,区域A,37
1559,区域B,41
1559,区域C,185
1559,区域D,21
1559,区域E,41
1559,区域F,327
1560,区域A,33
1560,区域B,41
1560,区域C,123
1560,区域D,210
1560,区域E,159
1560,区域F,114
1561,区域A,44
1561,区域B,75
1561,区域C,105
1561,区域D,409
1561,区域E,164
1561,区域F,75
1562,区域A,33
1562,区域B,207
1562,区域C,7
1562,区域D,262
1562,区域E,270
1562,区域F,41
1563,区域A,4
1563,区域B,157
1563,区域C,24
1563,区域D,107
1563,区域E,30
1563,区域F,63
1564,区域A,66
1564,区域B,39
1564,区域C,1
1564,区域D,108
1564,区域E,203
1564,区域F,75
1565,区域A,73
1565,区域B,110
1565,区域C,22
1565,区域D,164
1565,区域E,146
1566,区域A,97
1566,区域B,58
1566,区域C,8
1566,区域D,58
1566,区域E,102
1566,区域F,121
1567,区域A,64
1567,区域B,57
1567,区域C,19
1567,区域D,88
1567,区域E,146
1567,区域F,150
1568,区域A,138
1568,区域B,30
1568,区域C,53
1568,区域D,83
1568,区域E,36
1568,区域F,198
1569,区域A,115
1569,区域B,43
1569,区域C,64
1569,区域D,234
1569,区域E,128
1569,区域F,86
1570,区域A,11
1570,区域B,9
1570,区域C,186
1570,区域D,225
1570,区域E,124
1570,区域F,72
1571,区域A,28
1571,区域B,52
1571,区域C,64
1571,区域D,129
1571,区域E,43
1571,区域F,11
1572,区域A,201
1572,区域B,66
1572,区域C,28
1572,区域D,19
1572,区域E,127
1572,区域F,42
1573,区域A,53
1573,区域B,73
1573,区域C,30
1573,区域D,301
1573,区域E,85
1573,区域F,74
1574,区域A,10
1574,区域B,3
1574,区域C,250
1574,区域D,474
1574,区域E,499
1575,区域A,23
1575,区域B,53
1575,区域C,97
1575,区域D,31
1575,区域F,43
1576,区域A,54
1576,区域B,54
1576,区域C,21
1576,区域D,72
1576,区域E,150
1576,区域F,206
1577,区域A,17
1577,区域B,14
1577,区域C,12
1577,区域D,181
1577,区域F,161
1578,区域A,55
1578,区域B,37
1578,区域C,87
1578,区域D,162
1578,区域E,91
1578,区域F,255
1579,区域A,22
1579,区域B,12
1579,区域C,155
1579,区域D,243
1579,区域E,66
1579,区域F,43
1580,区域A,37
1580,区域B,222
1580,区域C,14
1580,区域D,113
1580,区域E,80
1580,区域F,96
1581,区域A,7
1581,区域B,41
1581,区域C,69
1581,区域D,185
1581,区域E,116
1581,区域F,118
1582,区域A,52
1582,区域B,17
1582,区域C,128
1582,区域D,150
1582,区域E,270
1582,区域F,339
1583,区域A,45
1583,区域C,32
1583,区域D,88
1583,区域E,237
1583,区域F,170
1584,区域A,11
1584,区域B,48
1584,区域C,142
1584,区域D,327
1584,区域E,30
1584,区域F,6
1585,区域A,8
1585,区域B,31
1585,区域C,40
1585,区域D,300
1585,区域E,29
1585,区域F,189
1586,区域A,29
1586,区域B,103
1586,区域C,130
1586,区域D,194
1586,区域E,107
1586,区域F,179
1587,区域A,52
1587,区域B,86
1587,区域C,73
1587,区域D,51
1587,区域E,243
1587,区域F,89
1588,区域A,14
1588,区域B,184
1588,区域C,10
1588,区域D,46
1588,区域E,5
1588,区域F,312
1589,区域A,16
1589,区域B,16
1589,区域C,29
1589,区域D,50
1589,区域E,94
1589,区域F,151
1590,区域A,39
1590,区域B,45
1590,区域C,63
1590,区域D,305
1590,区域E,164
1591,区域A,92
1591,区域B,21
1591,区域C,111
1591,区域D,292
1591,区域E,54
1591,区域F,12
1592,区域A,23
1592,区域B,26
1592,区域C,123
1592,区域D,215
1592,区域E,140
1592,区域F,152
1593,区域A,33
1593,区域B,39
1593,区域C,38
1593,区域D,118
1593,区域E,225
1593,区域F,280
1594,区域A,102
1594,区域B,69
1594,区域C,9
1594,区域D,360
1594,区域E,4
1594,区域F,491
1595,区域A,219
1595,区域B,41
1595,区域C,11
1595,区域D,277
1595,区域E,101
1595,区域F,223
1596,区域A,86
1596,区域B,9
1596,区域C,29
1596,区域D,518
1596,区域E,138
1596,区域F,148
1597,区域A,141
1597,区域B,32
1597,区域C,67
1597,区域D,404
1597,区域E,188
1597,区域F,76
1598,区域A,12
1598,区域B,11
1598,区域C,143
1598,区域D,461
1598,区域E,124
1598,区域F,209
1599,区域A,24
1599,区域B,164
1599,区域C,59
1599,区域D,372
1599,区域E,180
1599,区域F,435
1600,区域A,122
1600,区域B,62
1600,区域C,65
1600,区域D,167
1600,区域E,87
1600,区域F,174
1601,区域A,80
1601,区域B,70
1601,区域C,40
1601,区域D,49
1602,区域A,48
1602,区域B,49
1602,区域C,30
1602,区域D,29
1602,区域E,214
1602,区域F,92
1603,区域A,22
1603,区域B,17
1603,区域C,50
1603,区域D,36
1603,区域E,161
1603,区域F,16
1604,区域A,32
1604,区域B,38
1604,区域C,21
1604,区域D,143
1604,区域E,319
1604,区域F,52
1605,区域A,21
1605,区域B,50
1605,区域C,33
1605,区域D,248
1605,区域E,162
1605,区域F,299
1606,区域A,48
1606,区域B,37
1606,区域C,9
1606,区域D,279
1606,区域E,26
1606,区域F,139
1607,区域A,17
1607,区域B,69
1607,区域C,13
1607,区域D,284
1607,区域E,86
1607,区域F,37
1608,区域A,30
1608,区域B,77
1608,区域C,10
1608,区域D,524
1608,区域E,104
1609,区域A,31
1609,区域B,44
1609,区域C,173
1609,区域D,172
1609,区域E,2
1609,区域F,386
1610,区域A,12
1610,区域B,32
1610,区域C,135
1610,区域D,12
1610,区域E,360
1610,区域F,178
1611,区域A,85
1611,区域B,158
1611,区域C,14
1611,区域D,126
1611,区域E,114
1611,区域F,190
1612,区域A,7
1612,区域B,157
1612,区域C,126
1612,区域E,44
1612,区域F,211
1613,区域A,113
1613,区域B,23
1613,区域C,4
1613,区域D,179
1613,区域E,260
1613,区域F,220
1614,区域A,94
1614,区域B,6
1614,区域C,8
1614,区域D,326
1614,区域F,299
1615,区域A,19
1615,区域B,69
1615,区域C,24
1615,区域D,188
1615,区域E,142
1615,区域F,201
1616,区域A,75
1616,区域B,10
1616,区域C,16
1616,区域D,154
1616,区域E,103
1616,区域F,218
1617,区域A,85
1617,区域B,6
1617,区域C,130
1617,区域D,196
1617,区域E,196
1617,区域F,328
1618,区域A,19
1618,区域B,46
1618,区域C,134
1618,区域D,129
1618,区域E,181
1618,区域F,181
1619,区域A,116
1619,区域B,128
1619,区域C,30
1619,区域D,349
1619,区域F,6
1620,区域A,43
1620,区域B,20
1620,区域C,6
1620,区域D,25
1620,区域E,44
1620,区域F,80
1621,区域A,41
1621,区域B,29
1621,区域C,21
1621,区域D,69
1621,区域E,63
1621,区域F,42
1622,区域A,13
1622,区域B,9
1622,区域C,38
1622,区域D,167
1622,区域F,384
1623,区域A,48
1623,区域B,20
1623,区域C,15
1623,区域D,88
1623,区域E,57
1623,区域F,115
1624,区域A,28
1624,区域B,28
1624,区域D,340
1624,区域E,18
1624,区域F,196
1625,区域A,92
1625,区域B,17
1625,区域C,74
1625,区域D,127
1625,区域E,37
1625,区域F,107
1626,区域A,15
1626,区域B,156
1626,区域C,22
1626,区域D,18
1626,区域E,152
1626,区域F,152
1627,区域A,6
1627,区域B,68
1627,区域C,7
1627,区域D,211
1627,区域E,76
1627,区域F,174
1628,区域A,43
1628,区域B,10
1628,区域C,3
1628,区域D,446
1628,区域E,348
1628,区域F,86
1629,区域A,8
1629,区域B,31
1629,区域C,107
1629,区域D,369
1629,区域E,73
1629,区域F,327
1630,区域A,51
1630,区域B,18
1630,区域C,54
1630,区域D,73
1630,区域E,75
1630,区域F,393
1631,区域A,227
1631,区域B,16
1631,区域C,16
1631,区域D,441
1631,区域E,170
1631,区域F,13
1632,区域A,11
1632,区域B,53
1632,区域C,8
1632,区域D,414
1632,区域E,7
1632,区域F,277
1633,区域A,28
1633,区域B,118
1633,区域C,27
1633,区域D,38
1633,区域E,102
1633,区域F,1
1634,区域A,28
1634,区域B,57
1634,区域C,120
1634,区域D,134
1634,区域E,189
1634,区域F,276
1635,区域A,277
1635,区域B,2
1635,区域C,29
1635,区域D,521
1635,区域E,133
1635,区域F,63
1636,区域A,23
1636,区域B,128
1636,区域C,9
1636,区域D,16
1636,区域F,136
1637,区域A,88
1637,区域B,37
1637,区域C,13
1637,区域D,121
1637,区域E,119
1637,区域F,38
1638,区域A,42
1638,区域B,25
1638,区域C,43
1638,区域D,76
1638,区域F,92
1639,区域A,147
1639,区域B,33
1639,区域C,46
1639,区域D,555
1639,区域E,106
1639,区域F,265
1640,区域A,52
1640,区域B,135
1640,区域C,12
1640,区域E,167
1640,区域F,13
1641,区域A,29
1641,区域B,73
1641,区域C,7
1641,区域D,175
1641,区域E,479
1641,区域F,60
1642,区域A,175
1642,区域B,24
1642,区域C,8
1642,区域D,26
1642,区域E,163
1642,区域F,32
1643,区域A,31
1643,区域B,9
1643,区域C,26
1643,区域D,80
1643,区域E,105
1644,区域A,237
1644,区域B,205
1644,区域C,24
1644,区域D,7
1644,区域E,161
1644,区域F,214
1645,区域A,109
1645,区域B,19
1645,区域C,31
1645,区域D,273
1645,区域E,380
1645,区域F,23
1646,区域A,54
1646,区域B,20
1646,区域C,18
1646,区域D,466
1646,区域E,127
1646,区域F,96
1647,区域A,18
1647,区域B,6
1647,区域C,19
1647,区域D,80
1647,区域E,26
1647,区域F,383
1648,区域A,40
1648,区域B,129
1648,区域C,16
1648,区域D,86
1648,区域E,151
1648,区域F,42
1649,区域A,18
1649,区域B,25
1649,区域C,30
1649,区域D,273
1649,区域E,50
1649,区域F,125
1650,区域A,27
1650,区域B,45
1650,区域C,41
1650,区域D,151
1650,区域E,418
1650,区域F,112
1651,区域A,171
1651,区域B,115
1651,区域C,4
1651,区域D,287
1651,区域E,93
1651,区域F,91
1652,区域A,21
1652,区域B,7
1652,区域C,28
1652,区域D,362
1652,区域E,154
1652,区域F,126
1653,区域A,12
1653,区域B,5
1653,区域C,54
1653,区域D,252
1653,区域E,146
1653,区域F,98
1654,区域A,129
1654,区域B,7
1654,区域C,136
1654,区域D,61
1654,区域E,188
1654,区域F,277
1655,区域A,53
1655,区域B,36
1655,区域C,208
1655,区域D,181
1655,区域E,181
1655,区域F,205
1656,区域A,32
1656,区域B,41
1656,区域C,10
1656,区域D,208
1656,区域E,360
1656,区域F,81
1657,区域A,10
1657,区域B,134
1657,区域C,13
1657,区域D,134
1657,区域E,266
1657,区域F,583
1658,区域A,12
1658,区域B,32
1658,区域C,11
1658,区域D,303
1658,区域E,104
1658,区域F,45
1659,区域A,12
1659,区域B,53
1659,区域C,73
1659,区域D,192
1659,区域E,287
1659,区域F,108
1660,区域A,35
1660,区域B,133
1660,区域C,137
1660,区域D,294
1660,区域E,178
1660,区域F,73
1661,区域A,44
1661,区域B,23
1661,区域C,120
1661,区域D,10
1661,区域E,30
1661,区域F,29
1662,区域A,124
1662,区域B,109
1662,区域C,21
1662,区域D,120
1662,区域E,115
1662,区域F,37
1663,区域A,12
1663,区域B,63
1663,区域C,101
1663,区域D,18
1663,区域E,210
1663,区域F,234
1664,区域A,29
1664,区域B,52
1664,区域C,40
1664,区域D,522
1664,区域E,147
1664,区域F,51
1665,区域A,15
1665,区域B,32
1665,区域C,50
1665,区域D,279
1665,区域E,25
1665,区域F,28
1666,区域A,23
1666,区域B,19
1666,区域C,10
1666,区域D,72
1666,区域E,108
1666,区域F,125
1667,区域A,37
1667,区域B,148
1667,区域C,1
1667,区域D,334
1667,区域E,131
1667,区域F,287
1668,区域A,88
1668,区域B,52
1668,区域C,10
1668,区域D,97
1668,区域E,126
1668,区域F,20
1669,区域A,166
1669,区域B,14
1669,区域C,19
1669,区域D,181
1669,区域E,53
1669,区域F,308
1670,区域A,5
1670,区域B,96
1670,区域C,11
1670,区域D,164
1670,区域E,202
1670,区域F,73
1671,区域A,98
1671,区域B,36
1671,区域C,53
1671,区域D,413
1671,区域E,28
1671,区域F,116
1672,区域A,21
1672,区域B,39
1672,区域C,186
1672,区域D,170
1672,区域E,69
1672,区域F,121
1673,区域A,56
1673,区域B,106
1673,区域C,67
1673,区域D,367
1673,区域E,65
1673,区域F,38
1674,区域A,23
1674,区域B,27
1674,区域C,62
1674,区域D,125
1674,区域E,38
1674,区域F,198
1675,区域A,32
1675,区域B,8
1675,区域C,10
1675,区域D,174
1675,区域E,57
1675,区域F,8
1676,区域A,55
1676,区域B,101
1676,区域C,11
1676,区域D,248
1676,区域E,14
1676,区域F,255
1677,区域A,65
1677,区域B,15
1677,区域C,138
1677,区域D,54
1677,区域E,115
1677,区域F,15
1678,区域A,29
1678,区域B,53
1678,区域C,4
1678,区域D,250
1678,区域E,244
1678,区域F,168
1679,区域A,13
1679,区域B,57
1679,区域C,11
1679,区域D,30
1679,区域E,305
1680,区域A,14
1680,区域B,23
1680,区域C,42
1680,区域D,119
1680,区域E,158
1680,区域F,109
1681,区域A,8
1681,区域B,27
1681,区域C,24
1681,区域D,316
1681,区域E,3
1681,区域F,194
1682,区域A,75
1682,区域B,19
1682,区域C,24
1682,区域D,102
1682,区域E,139
1682,区域F,280
1683,区域A,107
1683,区域B,87
1683,区域C,36
1683,区域D,355
1683,区域E,162
1683,区域F,8
1684,区域A,49
1684,区域B,180
1684,区域C,134
1684,区域D,182
1684,区域E,272
1684,区域F,58
1685,区域A,17
1685,区域B,46
1685,区域C,167
1685,区域D,75
1685,区域E,244
1685,区域F,85
1686,区域A,19
1686,区域B,6
1686,区域C,6
1686,区域D,183
1686,区域E,232
1686,区域F,163
1687,区域A,56
1687,区域B,51
1687,区域C,92
1687,区域D,494
1687,区域E,20
1688,区域A,28
1688,区域B,26
1688,区域D,187
1688,区域E,394
1688,区域F,204
1689,区域A,37
1689,区域B,50
1689,区域C,10
1689,区域D,225
1689,区域E,84
1689,区域F,112
1690,区域A,56
1690,区域B,55
1690,区域C,114
1690,区域D,85
1690,区域E,28
1690,区域F,231
1691,区域A,161
1691,区域B,10
1691,区域C,258
1691,区域D,547
1691,区域E,95
1691,区域F,131
1692,区域A,24
1692,区域B,137
1692,区域C,32
1692,区域D,222
1692,区域E,259
1692,区域F,346
1693,区域A,20
1693,区域B,106
1693,区域C,6
1693,区域D,73
1693,区域E,17
1693,区域F,154
1694,区域A,87
1694,区域B,74
1694,区域C,33
1694,区域D,120
1694,区域E,265
1694,区域F,107
1695,区域A,38
1695,区域B,153
1695,区域C,122
1695,区域D,203
1695,区域E,320
1695,区域F,95
1696,区域A,88
1696,区域B,17
1696,区域C,15
1696,区域D,105
1696,区域E,179
1696,区域F,103
1697,区域A,45
1697,区域B,8
1697,区域C,45
1697,区域D,81
1697,区域E,282
1697,区域F,270
1698,区域A,49
1698,区域C,17
1698,区域D,144
1698,区域E,434
1698,区域F,111
1699,区域A,28
1699,区域B,44
1699,区域C,33
1699,区域D,123
1699,区域E,69
1699,区域F,100
1700,区域A,21
1700,区域B,17
1700,区域C,23
1700,区域D,111
1700,区域E,141
1700,区域F,40
1701,区域A,51
1701,区域B,112
1701,区域C,23
1701,区域D,128
1701,区域E,74
1701,区域F,241
1702,区域A,14
1702,区域B,41
1702,区域C,97
1702,区域D,148
1702,区域E,216
1702,区域F,165
1703,区域A,13
1703,区域B,19
1703,区域C,114
1703,区域D,229
1703,区域E,140
1704,区域A,23
1704,区域B,116
1704,区域C,23
1704,区域D,68
1704,区域E,59
1704,区域F,38
1705,区域A,140
1705,区域B,55
1705,区域C,6
1705,区域D,329
1705,区域E,178
1706,区域A,102
1706,区域B,14
1706,区域C,47
1706,区域D,308
1706,区域E,61
1706,区域F,13
1707,区域A,60
1707,区域B,45
1707,区域C,26
1707,区域D,204
1707,区域E,192
1707,区域F,410
1708,区域B,49
1708,区域C,2
1708,区域D,62
1708,区域E,279
1708,区域F,22
1709,区域A,127
1709,区域B,21
1709,区域C,52
1709,区域D,275
1709,区域E,187
1709,区域F,169
